cliente_id;data_disparo;dia_semana;canal;tipo_campanha;segmento_cliente;genero;faixa_etaria;opt_in_email;opt_in_sms;opt_in_push;opt_in_whatsapp;teve_desconto;pct_desconto;numero_disparos_30d;dias_desde_ultima_compra;frequencia_compras_historica;ticket_medio_historico_brl;abriu;clicou;converteu;valor_compra_brl;categoria_produto;dias_ate_recompra
CLI00186;2024-02-28;Quarta;WhatsApp;Cross-sell;Inativo;F;55+;Sim;Sim;Sim;Sim;Não;0;7;217;5;140.29;Sim;Não;Não;0.0;;
CLI01048;2024-11-25;Segunda;SMS;Pós-compra;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;1;60;15;146.37;Sim;Sim;Sim;186.35;Maquiagem;65
CLI01333;2024-10-08;Terça;Push;Pós-compra;VIP;F;35-44;Sim;Sim;Sim;Sim;Sim;10;1;58;18;521.79;Não;Não;Não;0.0;;
CLI00858;2024-09-28;Sábado;E-mail;Promoção Flash;Ativo;Não informado;25-34;Sim;Sim;Sim;Sim;Sim;25;10;32;18;166.89;Não;Não;Não;0.0;;
CLI01693;2024-06-16;Domingo;Push;Cross-sell;Ativo;F;45-54;Não;Não;Sim;Não;Não;0;9;76;21;156.62;Não;Não;Não;0.0;;
CLI00209;2024-05-24;Sexta;WhatsApp;Pós-compra;VIP;Não informado;25-34;Não;Não;Sim;Sim;Não;0;7;40;10;442.04;Sim;Não;Não;0.0;;
CLI00574;2025-04-02;Quarta;E-mail;Reativação;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;2;46;9;179.38;Não;Não;Não;0.0;;
CLI00987;2024-09-15;Domingo;Push;Lançamento de Produto;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Não;0;8;101;4;134.68;Sim;Sim;Não;0.0;;
CLI00371;2025-03-09;Domingo;E-mail;Programa de Fidelidade;Ativo;F;25-34;Sim;Sim;Não;Não;Não;0;4;79;13;217.67;Não;Não;Não;0.0;;
CLI01208;2025-06-21;Sábado;SMS;Cross-sell;Em Risco;F;25-34;Sim;Sim;Não;Não;Não;0;3;133;4;217.62;Não;Não;Não;0.0;;
CLI01554;2024-10-28;Segunda;WhatsApp;Carrinho Abandonado;Em Risco;F;18-24;Sim;Não;Não;Sim;Não;0;1;169;6;216.25;Sim;Não;Não;0.0;;
CLI01418;2024-08-06;Terça;E-mail;Programa de Fidelidade;Em Risco;F;45-54;Sim;Sim;Sim;Não;Não;0;1;133;3;232.19;Não;Não;Não;0.0;;
CLI01425;2025-04-09;Quarta;E-mail;Lançamento de Produto;Inativo;M;25-34;Sim;Sim;Sim;Sim;Sim;15;12;478;6;98.4;Não;Não;Não;0.0;;
CLI01473;2024-12-23;Segunda;E-mail;Programa de Fidelidade;Ativo;M;25-34;Sim;Não;Sim;Não;Não;0;1;61;7;164.22;Não;Não;Não;0.0;;
CLI00279;2024-05-15;Quarta;Push;Carrinho Abandonado;VIP;Não informado;55+;Sim;Sim;Sim;Sim;Sim;15;9;39;15;555.38;Não;Não;Não;0.0;;
CLI00072;2024-05-14;Terça;Push;Cross-sell;Ativo;F;25-34;Sim;Sim;Não;Não;Sim;15;3;21;23;157.77;Não;Não;Não;0.0;;
CLI01656;2025-05-18;Domingo;E-mail;Cross-sell;Ativo;F;45-54;Sim;Não;Sim;Sim;Não;0;5;51;15;265.72;Não;Não;Não;0.0;;
CLI00722;2025-03-04;Terça;E-mail;Reativação;Ativo;F;35-44;Sim;Sim;Não;Sim;Não;0;7;31;17;251.72;Sim;Não;Não;0.0;;
CLI00098;2025-02-08;Sábado;E-mail;Carrinho Abandonado;Ativo;F;35-44;Não;Não;Não;Sim;Não;0;3;80;18;135.38;Não;Não;Não;0.0;;
CLI00475;2024-12-28;Sábado;E-mail;Conteúdo/Educativo;Ativo;F;18-24;Sim;Sim;Não;Sim;Não;0;3;81;11;272.05;Sim;Não;Não;0.0;;
CLI01394;2025-06-18;Quarta;E-mail;Reativação;Inativo;F;35-44;Sim;Não;Sim;Sim;Não;0;10;520;5;87.05;Não;Não;Não;0.0;;
CLI00887;2024-02-12;Segunda;WhatsApp;Carrinho Abandonado;Novo;M;45-54;Não;Sim;Não;Sim;Não;0;10;9;3;86.12;Não;Não;Não;0.0;;
CLI01241;2025-06-22;Domingo;Push;Reativação;Ativo;M;18-24;Sim;Sim;Sim;Sim;Não;0;4;35;4;266.66;Não;Não;Não;0.0;;
CLI00587;2025-04-04;Sexta;WhatsApp;Aniversário;Ativo;F;45-54;Sim;Sim;Não;Sim;Não;0;1;25;17;231.51;Não;Não;Não;0.0;;
CLI00344;2025-04-16;Quarta;E-mail;Conteúdo/Educativo;Inativo;F;35-44;Sim;Não;Sim;Sim;Não;0;8;288;2;146.25;Não;Não;Não;0.0;;
CLI00426;2025-03-18;Terça;WhatsApp;Promoção Flash;Inativo;F;45-54;Sim;Sim;Sim;Sim;Não;0;12;245;2;142.97;Não;Não;Não;0.0;;
CLI01534;2025-05-07;Quarta;SMS;Reativação;Novo;F;45-54;Sim;Sim;Sim;Não;Não;0;10;23;6;152.43;Sim;Não;Não;0.0;;
CLI01084;2025-04-18;Sexta;Push;Lançamento de Produto;Em Risco;F;55+;Sim;Sim;Sim;Sim;Sim;30;6;110;2;150.08;Não;Não;Não;0.0;;
CLI01150;2024-08-19;Segunda;Push;Cross-sell;Ativo;M;18-24;Não;Não;Sim;Sim;Não;0;1;15;17;269.77;Não;Não;Não;0.0;;
CLI00467;2024-08-15;Quinta;E-mail;Promoção Flash;Ativo;Não informado;35-44;Sim;Sim;Sim;Não;Sim;15;7;62;4;242.17;Não;Não;Não;0.0;;
CLI00396;2024-05-12;Domingo;WhatsApp;Pós-compra;Inativo;Não informado;25-34;Sim;Sim;Sim;Sim;Não;0;4;510;4;175.85;Sim;Sim;Não;0.0;;
CLI01087;2024-12-31;Terça;Push;Cross-sell;Em Risco;M;45-54;Sim;Não;Sim;Não;Não;0;1;107;3;213.88;Sim;Não;Não;0.0;;
CLI01690;2024-05-09;Quinta;E-mail;Aniversário;Inativo;F;18-24;Sim;Sim;Não;Não;Não;0;9;410;5;148.57;Sim;Não;Não;0.0;;
CLI01616;2024-09-17;Terça;E-mail;Conteúdo/Educativo;Em Risco;F;18-24;Sim;Não;Sim;Sim;Não;0;2;134;6;192.21;Não;Não;Não;0.0;;
CLI01068;2024-08-16;Sexta;WhatsApp;Pós-compra;VIP;F;35-44;Sim;Não;Sim;Sim;Não;0;9;39;19;483.06;Sim;Sim;Não;0.0;;
CLI01143;2024-03-11;Segunda;E-mail;Promoção Flash;Ativo;F;35-44;Sim;Não;Sim;Não;Sim;20;5;51;20;224.69;Sim;Não;Não;0.0;;
CLI01612;2024-12-17;Terça;E-mail;Reativação;Novo;M;45-54;Sim;Não;Sim;Não;Não;0;10;9;6;149.01;Não;Não;Não;0.0;;
CLI00366;2024-03-13;Quarta;WhatsApp;Reativação;Inativo;F;18-24;Sim;Sim;Sim;Sim;Não;0;5;350;3;160.59;Sim;Não;Não;0.0;;
CLI01725;2024-10-12;Sábado;WhatsApp;Cross-sell;Em Risco;M;35-44;Não;Sim;Não;Sim;Sim;15;1;143;5;209.69;Sim;Sim;Sim;231.42;Skincare;155
CLI01180;2025-06-07;Sábado;E-mail;Reativação;Em Risco;M;35-44;Sim;Sim;Não;Sim;Não;0;6;155;2;153.04;Não;Não;Não;0.0;;
CLI00770;2024-05-27;Segunda;SMS;Carrinho Abandonado;Ativo;M;45-54;Sim;Sim;Sim;Sim;Não;0;4;21;11;275.99;Não;Não;Não;0.0;;
CLI01588;2024-03-18;Segunda;E-mail;Promoção Flash;Ativo;F;25-34;Sim;Sim;Não;Sim;Não;0;10;61;15;243.77;Não;Não;Não;0.0;;
CLI00574;2024-07-21;Domingo;E-mail;Cross-sell;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;2;72;9;179.38;Não;Não;Não;0.0;;
CLI00944;2024-03-13;Quarta;WhatsApp;Programa de Fidelidade;Em Risco;M;35-44;Sim;Não;Sim;Sim;Não;0;3;146;4;141.87;Sim;Não;Não;0.0;;
CLI01191;2024-10-29;Terça;E-mail;Cross-sell;Ativo;F;25-34;Sim;Não;Sim;Sim;Não;0;5;87;5;240.02;Não;Não;Não;0.0;;
CLI00275;2024-03-25;Segunda;E-mail;Carrinho Abandonado;Ativo;M;45-54;Sim;Não;Sim;Sim;Não;0;3;51;7;198.63;Não;Não;Não;0.0;;
CLI01748;2025-01-10;Sexta;E-mail;Programa de Fidelidade;Ativo;F;25-34;Sim;Não;Sim;Sim;Não;0;10;82;2;238.9;Não;Não;Não;0.0;;
CLI01587;2024-03-17;Domingo;E-mail;Carrinho Abandonado;Inativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;8;493;1;119.32;Sim;Não;Não;0.0;;
CLI01647;2024-07-28;Domingo;E-mail;Pós-compra;Ativo;F;25-34;Sim;Sim;Sim;Não;Não;0;2;64;14;266.61;Não;Não;Não;0.0;;
CLI00615;2024-02-28;Quarta;E-mail;Conteúdo/Educativo;Inativo;F;18-24;Sim;Sim;Sim;Não;Sim;30;6;304;3;76.76;Não;Não;Não;0.0;;
CLI01512;2024-10-18;Sexta;WhatsApp;Carrinho Abandonado;Ativo;F;18-24;Sim;Sim;Sim;Sim;Não;0;6;37;2;228.49;Não;Não;Não;0.0;;
CLI01180;2024-09-13;Sexta;E-mail;Pós-compra;Em Risco;M;35-44;Sim;Sim;Não;Sim;Não;0;1;161;2;153.04;Sim;Não;Não;0.0;;
CLI00338;2024-12-28;Sábado;SMS;Carrinho Abandonado;Novo;M;55+;Sim;Sim;Sim;Sim;Sim;30;5;23;2;141.95;Sim;Não;Não;0.0;;
CLI00182;2024-05-19;Domingo;Push;Promoção Flash;Ativo;M;25-34;Não;Não;Não;Sim;Sim;15;3;67;5;194.89;Não;Não;Não;0.0;;
CLI01601;2024-04-26;Sexta;E-mail;Carrinho Abandonado;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Não;0;10;120;1;114.09;Não;Não;Não;0.0;;
CLI00752;2025-04-29;Terça;E-mail;Carrinho Abandonado;Inativo;F;25-34;Sim;Sim;Não;Sim;Não;0;7;500;4;84.65;Sim;Não;Não;0.0;;
CLI01120;2025-03-01;Sábado;E-mail;Cross-sell;Novo;F;25-34;Sim;Não;Não;Não;Sim;10;3;5;2;156.29;Sim;Sim;Sim;175.32;Skincare;72
CLI00459;2024-02-10;Sábado;E-mail;Promoção Flash;Ativo;M;25-34;Sim;Sim;Sim;Sim;Sim;15;3;19;4;132.48;Não;Não;Não;0.0;;
CLI01139;2025-06-24;Terça;Push;Promoção Flash;Em Risco;F;25-34;Não;Não;Sim;Sim;Não;0;6;129;6;125.25;Sim;Sim;Não;0.0;;
CLI00658;2025-02-05;Quarta;WhatsApp;Conteúdo/Educativo;Em Risco;M;25-34;Sim;Sim;Não;Sim;Não;0;6;103;2;227.93;Sim;Não;Não;0.0;;
CLI01767;2025-02-12;Quarta;SMS;Lançamento de Produto;Em Risco;Não informado;35-44;Sim;Sim;Não;Sim;Não;0;12;180;5;127.46;Não;Não;Não;0.0;;
CLI00175;2024-01-12;Sexta;WhatsApp;Carrinho Abandonado;Ativo;F;25-34;Sim;Sim;Sim;Sim;Sim;10;5;87;11;227.43;Sim;Não;Não;0.0;;
CLI01480;2024-07-29;Segunda;Push;Reativação;Inativo;F;25-34;Sim;Não;Não;Sim;Não;0;3;315;5;101.01;Não;Não;Não;0.0;;
CLI01010;2024-03-19;Terça;E-mail;Cross-sell;Ativo;M;45-54;Sim;Sim;Sim;Sim;Sim;20;7;59;15;266.37;Não;Não;Não;0.0;;
CLI01539;2024-06-06;Quinta;E-mail;Pós-compra;Inativo;F;18-24;Sim;Não;Sim;Não;Sim;15;4;296;3;131.31;Não;Não;Não;0.0;;
CLI00241;2025-02-07;Sexta;E-mail;Carrinho Abandonado;Em Risco;M;25-34;Sim;Não;Não;Sim;Não;0;4;173;2;202.59;Sim;Não;Não;0.0;;
CLI01747;2024-02-26;Segunda;E-mail;Programa de Fidelidade;Ativo;F;25-34;Sim;Não;Sim;Sim;Não;0;7;18;18;216.02;Não;Não;Não;0.0;;
CLI01175;2025-01-23;Quinta;WhatsApp;Carrinho Abandonado;Em Risco;F;18-24;Sim;Não;Não;Sim;Sim;15;4;150;1;177.48;Sim;Sim;Não;0.0;;
CLI01715;2025-02-10;Segunda;E-mail;Promoção Flash;Inativo;F;55+;Sim;Sim;Sim;Não;Não;0;8;251;4;155.83;Não;Não;Não;0.0;;
CLI01414;2025-04-17;Quinta;E-mail;Cross-sell;Novo;M;35-44;Sim;Sim;Sim;Sim;Não;0;6;11;5;153.6;Sim;Sim;Não;0.0;;
CLI00832;2024-12-11;Quarta;WhatsApp;Conteúdo/Educativo;Inativo;F;18-24;Sim;Sim;Não;Sim;Não;0;3;537;4;153.87;Sim;Sim;Não;0.0;;
CLI00351;2024-09-06;Sexta;SMS;Promoção Flash;Ativo;F;35-44;Sim;Sim;Sim;Sim;Sim;10;1;88;3;201.04;Não;Não;Não;0.0;;
CLI00562;2024-12-30;Segunda;E-mail;Pós-compra;Ativo;M;55+;Sim;Sim;Não;Não;Não;0;2;29;10;199.2;Não;Não;Não;0.0;;
CLI01601;2024-01-25;Quinta;WhatsApp;Programa de Fidelidade;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Não;0;4;112;1;114.09;Sim;Não;Não;0.0;;
CLI01149;2024-07-30;Terça;SMS;Cross-sell;VIP;F;25-34;Sim;Sim;Sim;Não;Não;0;4;46;10;670.46;Sim;Não;Não;0.0;;
CLI01090;2024-01-18;Quinta;E-mail;Conteúdo/Educativo;Inativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;4;405;4;149.56;Sim;Não;Não;0.0;;
CLI01638;2024-10-07;Segunda;SMS;Conteúdo/Educativo;Ativo;M;55+;Não;Sim;Sim;Não;Sim;10;10;49;14;133.41;Não;Não;Não;0.0;;
CLI00267;2024-02-09;Sexta;E-mail;Reativação;Novo;Não informado;35-44;Sim;Sim;Não;Sim;Sim;15;3;29;2;132.61;Não;Não;Não;0.0;;
CLI00250;2024-09-23;Segunda;E-mail;Carrinho Abandonado;Inativo;M;25-34;Sim;Sim;Não;Não;Não;0;4;237;5;142.39;Sim;Não;Não;0.0;;
CLI00758;2025-03-25;Terça;E-mail;Reativação;Ativo;M;55+;Sim;Sim;Sim;Não;Não;0;3;42;16;244.55;Não;Não;Não;0.0;;
CLI00341;2025-02-13;Quinta;Push;Reativação;Inativo;M;25-34;Sim;Sim;Sim;Sim;Não;0;3;354;2;89.55;Não;Não;Não;0.0;;
CLI00719;2024-09-21;Sábado;E-mail;Aniversário;VIP;M;35-44;Sim;Sim;Não;Sim;Não;0;10;34;2;571.27;Não;Não;Não;0.0;;
CLI01740;2024-08-25;Domingo;SMS;Reativação;Ativo;F;35-44;Sim;Sim;Sim;Sim;Sim;25;3;18;5;137.54;Sim;Não;Não;0.0;;
CLI00841;2025-03-10;Segunda;E-mail;Carrinho Abandonado;Ativo;F;35-44;Sim;Sim;Sim;Não;Sim;30;1;26;2;171.69;Não;Não;Não;0.0;;
CLI00282;2024-06-04;Terça;SMS;Reativação;Ativo;M;35-44;Sim;Sim;Sim;Sim;Não;0;2;81;9;246.27;Sim;Não;Não;0.0;;
CLI01569;2025-03-31;Segunda;Push;Pós-compra;Novo;M;18-24;Sim;Sim;Sim;Sim;Não;0;4;17;4;152.74;Não;Não;Não;0.0;;
CLI01600;2024-03-28;Quinta;E-mail;Programa de Fidelidade;Ativo;F;25-34;Sim;Não;Não;Sim;Sim;10;3;84;7;190.8;Não;Não;Não;0.0;;
CLI01620;2024-09-22;Domingo;WhatsApp;Conteúdo/Educativo;Inativo;M;25-34;Sim;Não;Não;Não;Não;0;3;451;6;169.48;Sim;Sim;Não;0.0;;
CLI00998;2024-12-04;Quarta;Push;Promoção Flash;Em Risco;M;35-44;Sim;Sim;Não;Sim;Sim;15;2;114;4;109.48;Não;Não;Não;0.0;;
CLI01534;2025-01-31;Sexta;E-mail;Aniversário;Novo;F;45-54;Sim;Sim;Sim;Não;Não;0;2;3;6;152.43;Não;Não;Não;0.0;;
CLI01026;2024-01-08;Segunda;WhatsApp;Reativação;Inativo;Não informado;55+;Sim;Não;Sim;Sim;Não;0;10;215;6;147.44;Não;Não;Não;0.0;;
CLI00555;2024-11-09;Sábado;SMS;Promoção Flash;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Sim;10;3;131;5;186.37;Sim;Não;Não;0.0;;
CLI01500;2025-06-10;Terça;SMS;Conteúdo/Educativo;Novo;M;35-44;Sim;Sim;Sim;Sim;Não;0;6;22;6;139.54;Sim;Não;Não;0.0;;
CLI00953;2024-04-15;Segunda;E-mail;Conteúdo/Educativo;Em Risco;Não informado;25-34;Sim;Não;Sim;Sim;Não;0;3;174;1;211.21;Não;Não;Não;0.0;;
CLI00154;2024-09-02;Segunda;E-mail;Carrinho Abandonado;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;15;87;24;247.57;Não;Não;Não;0.0;;
CLI01432;2024-10-22;Terça;E-mail;Conteúdo/Educativo;Ativo;F;25-34;Sim;Sim;Sim;Não;Não;0;5;46;7;245.28;Não;Não;Não;0.0;;
CLI00668;2025-01-22;Quarta;E-mail;Cross-sell;VIP;M;25-34;Sim;Não;Não;Sim;Não;0;6;16;12;623.96;Não;Não;Não;0.0;;
CLI01148;2024-05-13;Segunda;WhatsApp;Conteúdo/Educativo;Em Risco;F;18-24;Sim;Sim;Sim;Sim;Não;0;1;158;1;117.81;Não;Não;Não;0.0;;
CLI00077;2025-06-18;Quarta;Push;Carrinho Abandonado;Novo;F;35-44;Sim;Sim;Não;Não;Não;0;10;16;4;116.04;Sim;Não;Não;0.0;;
CLI00245;2024-03-18;Segunda;E-mail;Cross-sell;VIP;F;35-44;Sim;Não;Sim;Não;Não;0;3;55;22;483.62;Não;Não;Não;0.0;;
CLI01639;2024-11-06;Quarta;E-mail;Conteúdo/Educativo;Inativo;F;35-44;Não;Não;Não;Não;Não;0;4;524;3;82.47;Não;Não;Não;0.0;;
CLI01335;2024-12-10;Terça;WhatsApp;Carrinho Abandonado;Ativo;M;25-34;Sim;Sim;Sim;Sim;Não;0;4;76;23;168.85;Sim;Não;Não;0.0;;
CLI00248;2024-05-30;Quinta;E-mail;Reativação;Inativo;M;18-24;Sim;Sim;Sim;Sim;Sim;20;9;261;2;79.1;Não;Não;Não;0.0;;
CLI01697;2024-02-01;Quinta;SMS;Reativação;Ativo;F;55+;Sim;Sim;Sim;Sim;Não;0;2;76;21;188.48;Sim;Não;Não;0.0;;
CLI01364;2025-02-19;Quarta;E-mail;Reativação;Ativo;F;35-44;Sim;Sim;Sim;Não;Não;0;5;61;6;168.29;Não;Não;Não;0.0;;
CLI01125;2024-08-08;Quinta;Push;Promoção Flash;Ativo;Não informado;35-44;Sim;Sim;Sim;Sim;Sim;15;3;23;1;266.88;Não;Não;Não;0.0;;
CLI01085;2024-05-16;Quinta;WhatsApp;Conteúdo/Educativo;Novo;F;25-34;Sim;Sim;Sim;Sim;Sim;30;1;1;3;97.1;Sim;Não;Não;0.0;;
CLI01535;2024-01-22;Segunda;E-mail;Pós-compra;Em Risco;F;25-34;Sim;Não;Não;Sim;Não;0;4;98;4;213.18;Não;Não;Não;0.0;;
CLI01654;2024-08-18;Domingo;E-mail;Cross-sell;Ativo;F;45-54;Sim;Não;Sim;Sim;Não;0;8;19;4;262.2;Não;Não;Não;0.0;;
CLI01055;2024-08-28;Quarta;E-mail;Carrinho Abandonado;Inativo;F;45-54;Sim;Não;Sim;Não;Não;0;2;536;5;137.82;Não;Não;Não;0.0;;
CLI00624;2025-03-26;Quarta;WhatsApp;Programa de Fidelidade;Novo;F;25-34;Sim;Não;Não;Sim;Sim;25;2;14;2;121.6;Não;Não;Não;0.0;;
CLI00875;2025-04-27;Domingo;E-mail;Promoção Flash;VIP;F;55+;Sim;Não;Não;Sim;Sim;15;1;48;14;481.77;Não;Não;Não;0.0;;
CLI01652;2024-02-11;Domingo;E-mail;Aniversário;Novo;F;55+;Sim;Sim;Sim;Sim;Sim;15;2;5;6;91.67;Sim;Não;Não;0.0;;
CLI00463;2024-02-29;Quinta;E-mail;Pós-compra;Em Risco;Não informado;45-54;Sim;Sim;Sim;Não;Não;0;4;123;1;139.66;Não;Não;Não;0.0;;
CLI00761;2025-03-29;Sábado;E-mail;Reativação;Ativo;M;45-54;Sim;Sim;Não;Sim;Não;0;9;19;6;242.49;Não;Não;Não;0.0;;
CLI00687;2024-03-29;Sexta;E-mail;Aniversário;Ativo;F;45-54;Sim;Sim;Sim;Não;Não;0;5;49;8;134.03;Não;Não;Não;0.0;;
CLI00754;2024-05-05;Domingo;E-mail;Conteúdo/Educativo;Novo;Não informado;25-34;Sim;Não;Não;Não;Não;0;2;25;6;139.86;Não;Não;Não;0.0;;
CLI00428;2024-07-17;Quarta;E-mail;Cross-sell;Em Risco;F;45-54;Sim;Não;Não;Sim;Sim;15;2;124;3;153.39;Sim;Não;Não;0.0;;
CLI01584;2025-06-16;Segunda;E-mail;Reativação;Em Risco;F;25-34;Sim;Não;Sim;Sim;Não;0;7;119;6;229.18;Sim;Não;Não;0.0;;
CLI01188;2024-07-31;Quarta;E-mail;Carrinho Abandonado;Ativo;M;35-44;Sim;Sim;Não;Não;Não;0;2;75;1;233.51;Não;Não;Não;0.0;;
CLI01342;2024-07-31;Quarta;E-mail;Programa de Fidelidade;Ativo;F;35-44;Sim;Sim;Não;Não;Sim;10;2;72;19;268.8;Sim;Não;Não;0.0;;
CLI01399;2024-05-06;Segunda;SMS;Promoção Flash;Em Risco;M;45-54;Sim;Sim;Não;Não;Sim;15;7;117;6;166.6;Não;Não;Não;0.0;;
CLI00169;2024-05-10;Sexta;E-mail;Cross-sell;Ativo;M;45-54;Sim;Sim;Sim;Não;Não;0;5;16;24;195.96;Sim;Sim;Não;0.0;;
CLI00791;2024-10-29;Terça;E-mail;Conteúdo/Educativo;Ativo;M;35-44;Sim;Não;Não;Sim;Sim;15;3;33;15;274.4;Não;Não;Não;0.0;;
CLI00062;2024-11-26;Terça;E-mail;Reativação;VIP;F;35-44;Sim;Sim;Não;Não;Não;0;7;22;4;615.56;Não;Não;Não;0.0;;
CLI01234;2025-03-14;Sexta;SMS;Aniversário;Ativo;F;35-44;Sim;Sim;Não;Sim;Não;0;2;31;19;245.8;Sim;Não;Não;0.0;;
CLI01172;2024-02-08;Quinta;E-mail;Cross-sell;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Não;0;9;150;4;101.24;Não;Não;Não;0.0;;
CLI01061;2024-08-10;Sábado;Push;Reativação;Ativo;Não informado;25-34;Sim;Sim;Sim;Sim;Sim;15;3;45;10;256.76;Não;Não;Não;0.0;;
CLI01192;2025-03-06;Quinta;WhatsApp;Pós-compra;Em Risco;F;45-54;Sim;Sim;Sim;Sim;Não;0;7;178;6;190.92;Sim;Sim;Não;0.0;;
CLI00890;2025-06-20;Sexta;E-mail;Promoção Flash;Ativo;M;25-34;Sim;Sim;Sim;Não;Sim;10;1;73;5;200.62;Não;Não;Não;0.0;;
CLI00192;2024-10-31;Quinta;Push;Promoção Flash;VIP;Não informado;25-34;Sim;Sim;Sim;Não;Sim;15;4;25;21;575.56;Não;Não;Não;0.0;;
CLI00183;2024-01-01;Segunda;E-mail;Aniversário;Inativo;F;18-24;Sim;Sim;Sim;Não;Não;0;3;421;3;174.22;Sim;Sim;Não;0.0;;
CLI00821;2024-09-04;Quarta;WhatsApp;Cross-sell;VIP;F;18-24;Não;Sim;Sim;Sim;Não;0;2;53;3;378.61;Sim;Não;Não;0.0;;
CLI01260;2024-12-10;Terça;WhatsApp;Carrinho Abandonado;Ativo;F;45-54;Sim;Sim;Sim;Sim;Não;0;2;87;10;136.02;Não;Não;Não;0.0;;
CLI00586;2025-02-28;Sexta;E-mail;Conteúdo/Educativo;Ativo;F;18-24;Sim;Sim;Sim;Não;Sim;5;6;40;17;153.11;Não;Não;Não;0.0;;
CLI00065;2024-02-24;Sábado;E-mail;Pós-compra;Ativo;F;25-34;Sim;Sim;Não;Não;Não;0;1;33;4;195.03;Não;Não;Não;0.0;;
CLI00418;2025-01-24;Sexta;Push;Carrinho Abandonado;Novo;F;25-34;Sim;Sim;Sim;Sim;Não;0;6;6;1;135.25;Não;Não;Não;0.0;;
CLI01628;2025-04-17;Quinta;E-mail;Conteúdo/Educativo;Novo;F;18-24;Sim;Não;Sim;Sim;Sim;25;2;24;6;129.15;Não;Não;Não;0.0;;
CLI01156;2024-08-06;Terça;SMS;Reativação;Novo;M;25-34;Sim;Sim;Não;Sim;Não;0;6;1;4;84.17;Sim;Sim;Sim;91.25;Maquiagem;41
CLI01532;2025-03-28;Sexta;E-mail;Pós-compra;Inativo;F;35-44;Sim;Não;Sim;Não;Não;0;2;339;6;149.68;Não;Não;Não;0.0;;
CLI01585;2024-07-21;Domingo;Push;Cross-sell;Ativo;F;25-34;Sim;Não;Sim;Sim;Sim;30;5;50;12;253.16;Não;Não;Não;0.0;;
CLI01612;2024-01-24;Quarta;SMS;Cross-sell;Novo;M;45-54;Sim;Não;Sim;Não;Não;0;3;25;6;149.01;Sim;Não;Não;0.0;;
CLI01146;2024-04-20;Sábado;E-mail;Aniversário;Inativo;F;18-24;Sim;Sim;Não;Sim;Não;0;4;307;1;107.48;Não;Não;Não;0.0;;
CLI01177;2024-11-03;Domingo;E-mail;Cross-sell;Em Risco;F;18-24;Sim;Sim;Sim;Sim;Não;0;2;120;3;216.08;Não;Não;Não;0.0;;
CLI00117;2024-11-29;Sexta;E-mail;Programa de Fidelidade;Em Risco;F;25-34;Sim;Não;Sim;Sim;Não;0;1;133;2;210.18;Sim;Não;Não;0.0;;
CLI01133;2024-07-14;Domingo;E-mail;Pós-compra;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Não;0;3;148;6;192.05;Não;Não;Não;0.0;;
CLI01544;2025-05-29;Quinta;E-mail;Cross-sell;Inativo;F;18-24;Sim;Sim;Não;Não;Não;0;3;316;3;114.7;Não;Não;Não;0.0;;
CLI00826;2025-06-04;Quarta;E-mail;Carrinho Abandonado;Ativo;F;35-44;Sim;Não;Sim;Não;Não;0;1;35;8;210.63;Sim;Sim;Sim;231.58;Cabelo;114
CLI00456;2024-11-01;Sexta;Push;Carrinho Abandonado;VIP;F;35-44;Não;Sim;Sim;Não;Não;0;3;35;17;684.13;Sim;Sim;Sim;807.42;Maquiagem;75
CLI01034;2025-04-07;Segunda;E-mail;Promoção Flash;Em Risco;F;18-24;Sim;Não;Não;Sim;Não;0;1;133;3;122.79;Não;Não;Não;0.0;;
CLI00882;2024-05-05;Domingo;Push;Programa de Fidelidade;Em Risco;F;18-24;Sim;Sim;Sim;Não;Sim;25;4;114;4;138.56;Sim;Não;Não;0.0;;
CLI01489;2025-02-18;Terça;Push;Lançamento de Produto;Ativo;M;25-34;Sim;Sim;Sim;Sim;Não;0;5;67;1;134.32;Não;Não;Não;0.0;;
CLI01438;2024-03-12;Terça;SMS;Programa de Fidelidade;VIP;F;45-54;Sim;Sim;Sim;Sim;Não;0;1;60;13;490.88;Sim;Não;Não;0.0;;
CLI00454;2024-08-08;Quinta;E-mail;Reativação;VIP;F;18-24;Sim;Não;Não;Sim;Não;0;5;55;14;628.25;Não;Não;Não;0.0;;
CLI01767;2024-01-27;Sábado;E-mail;Aniversário;Em Risco;Não informado;35-44;Sim;Sim;Não;Sim;Não;0;8;115;5;127.46;Sim;Não;Não;0.0;;
CLI00064;2024-03-11;Segunda;E-mail;Carrinho Abandonado;VIP;M;25-34;Sim;Sim;Não;Não;Sim;15;3;39;19;617.4;Não;Não;Não;0.0;;
